STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_RATE,DATE_CUR
TEXAS,48,4826790,,LAREDO ISD,483000000000,,EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4826850,,LASARA ISD,483000000000,,LASARA H S,80,7/1/2017
TEXAS,48,4826910,,LATEXO ISD,483000000000,,LATEXO H S,90,7/1/2017
TEXAS,48,4826970,,LAZBUDDIE ISD,483000000000,,LAZBUDDIE SCHOOL,50,7/1/2017
TEXAS,48,4827000,,LEAKEY ISD,483000000000,,LEAKEY SCHOOL,80,7/1/2017
TEXAS,48,4827030,,LEANDER ISD,483000000000,,LEANDER H S,94,7/1/2017
TEXAS,48,4827030,,LEANDER ISD,483000000000,,CEDAR PARK H S,99,7/1/2017
TEXAS,48,4827030,,LEANDER ISD,483000000000,,VISTA RIDGE H S,97,7/1/2017
TEXAS,48,4827030,,LEANDER ISD,483000000000,,NEW HOPE H S,80,7/1/2017
TEXAS,48,4827030,,LEANDER ISD,483000000000,,ROUSE H S,97,7/1/2017
TEXAS,48,4827030,,LEANDER ISD,483000000000,,VANDEGRIFT H S,98,7/1/2017
TEXAS,48,4827090,,LEFORS ISD,483000000000,,LEFORS SCHOOL,50,7/1/2017
TEXAS,48,4827120,,LEGGETT ISD,483000000000,,LEGGETT H S,50,7/1/2017
TEXAS,48,4827180,,LEON ISD,483000000000,,LEON H S,90,7/1/2017
TEXAS,48,4827210,,LEONARD ISD,483000000000,,LEONARD H S,95,7/1/2017
TEXAS,48,4827240,,LEVELLAND ISD,483000000000,,LEVELLAND H S,80,7/1/2017
TEXAS,48,4827270,,LEVERETTS CHAPEL ISD,483000000000,,LEVERETTS CHAPEL H S,50,7/1/2017
TEXAS,48,4827300,,LEWISVILLE ISD,483000000000,,LEWISVILLE H S,95,7/1/2017
TEXAS,48,4827300,,LEWISVILLE ISD,483000000000,,MARCUS H S,98,7/1/2017
TEXAS,48,4827300,,LEWISVILLE ISD,483000000000,,THE COLONY H S,97,7/1/2017
TEXAS,48,4827300,,LEWISVILLE ISD,483000000000,,LEARNING CTR,70,7/1/2017
TEXAS,48,4827300,,LEWISVILLE ISD,483000000000,,HEBRON H S,98,7/1/2017
TEXAS,48,4827300,,LEWISVILLE ISD,483000000000,,FLOWER MOUND H S,98,7/1/2017
TEXAS,48,4827330,,LEXINGTON ISD,483000000000,,LEXINGTON HIGH SCHOOL,95,7/1/2017
TEXAS,48,4827390,,LIBERTY-EYLAU ISD,483000000000,,LIBERTY-EYLAU H S,90,7/1/2017
TEXAS,48,4827420,,LIBERTY HILL ISD,483000000000,,LIBERTY HILL H S,95,7/1/2017
TEXAS,48,4827450,,LIBERTY ISD,483000000000,,LIBERTY H S,95,7/1/2017
TEXAS,48,4827510,,LINDALE ISD,483000000000,,LINDALE H S,98,7/1/2017
TEXAS,48,4827540,,LINDEN-KILDARE CISD,483000000000,,LINDEN-KILDARE H S,95,7/1/2017
TEXAS,48,4827570,,LINDSAY ISD,483000000000,,LINDSAY H S,90,7/1/2017
TEXAS,48,4827600,,LINGLEVILLE ISD,483000000000,,LINGLEVILLE SCHOOL,50,7/1/2017
TEXAS,48,4827630,,LIPAN ISD,483000000000,,LIPAN H S,80,7/1/2017
TEXAS,48,4827690,,LITTLE CYPRESS-MAURICEVILLE CISD,483000000000,,LIT CYPR-MRCEVILLE H S,97,7/1/2017
TEXAS,48,4827720,,LITTLE ELM ISD,483000000000,,LITTLE ELM H S,88,7/1/2017
TEXAS,48,4827750,,LITTLEFIELD ISD,483000000000,,LITTLEFIELD H S,90,7/1/2017
TEXAS,48,4827780,,LIVINGSTON ISD,483000000000,,LIVINGSTON H S,93,7/1/2017
TEXAS,48,4827810,,LLANO ISD,483000000000,,LLANO H S,95,7/1/2017
TEXAS,48,4827870,,LOCKHART ISD,483000000000,,LOCKHART H S,91,7/1/2017
TEXAS,48,4827870,,LOCKHART ISD,483000000000,,LOCKHART PRIDE HS,70,7/1/2017
TEXAS,48,4827890,,LOCKNEY ISD,483000000000,,LOCKNEY H S,90,7/1/2017
TEXAS,48,4827930,,LOHN ISD,483000000000,,LOHN SCHOOL,50,7/1/2017
TEXAS,48,4827960,,LOMETA ISD,483000000000,,LOMETA SCHOOL,50,7/1/2017
TEXAS,48,4828020,,LONE OAK ISD,483000000000,,LONE OAK H S,90,7/1/2017
TEXAS,48,4828110,,LONGVIEW ISD,483000000000,,JUVENILE DETENT CTR,87,7/1/2017
TEXAS,48,4828110,,LONGVIEW ISD,483000000000,,LONGVIEW H S,98,7/1/2017
TEXAS,48,4828110,,LONGVIEW ISD,483000000000,,LEAD ACADEMY H S,80,7/1/2017
TEXAS,48,4828140,,LOOP ISD,483000000000,,LOOP SCHOOL,87,7/1/2017
TEXAS,48,4828170,,LORAINE ISD,483000000000,,LORAINE SCHOOL,50,7/1/2017
TEXAS,48,4828200,,LORENA ISD,483000000000,,LORENA HIGH,95,7/1/2017
TEXAS,48,4828230,,LORENZO ISD,483000000000,,LORENZO H S,80,7/1/2017
TEXAS,48,4828290,,LOS FRESNOS CISD,483000000000,,LOS FRESNOS H S,91,7/1/2017
TEXAS,48,4828350,,LOUISE ISD,483000000000,,LOUISE H S,90,7/1/2017
TEXAS,48,4828380,,LOVEJOY ISD,483000000000,,LOVEJOY H S,98,7/1/2017
TEXAS,48,4828410,,LOVELADY ISD,483000000000,,LOVELADY J H H S,90,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,HOMEBOUND,87,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,MATTHEWS LEARNING CENTER,45,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,CORONADO H S,90,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,ESTACADO H S,75,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,LUBBOCK H S,97,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,MONTEREY H S,87,7/1/2017
TEXAS,48,4828500,,LUBBOCK ISD,483000000000,,TALKINGTON SCHOOL FOR YOUNG WOMEN LEADERS,90,7/1/2017
TEXAS,48,4828530,,LUEDERS-AVOCA ISD,483000000000,,LUEDERS-AVOCA H S,50,7/1/2017
TEXAS,48,4828550,,LUFKIN ISD,483000000000,,JUVENILE DETENT CTR,87,7/1/2017
TEXAS,48,4828550,,LUFKIN ISD,483000000000,,STUBBLEFIELD LRN CTR,65,7/1/2017
TEXAS,48,4828550,,LUFKIN ISD,483000000000,,LUFKIN H S,95,7/1/2017
TEXAS,48,4828590,,LULING ISD,483000000000,,LULING H S,90,7/1/2017
TEXAS,48,4828620,,LYFORD CISD,483000000000,,LYFORD H S,90,7/1/2017
TEXAS,48,4828650,,LYTLE ISD,483000000000,,LYTLE H S,90,7/1/2017
TEXAS,48,4828680,,MABANK ISD,483000000000,,MABANK H S,90,7/1/2017
TEXAS,48,4828710,,MADISONVILLE CISD,483000000000,,MADISONVILLE H S,95,7/1/2017
TEXAS,48,4828740,,MAGNOLIA ISD,483000000000,,MAGNOLIA H S,96,7/1/2017
TEXAS,48,4828740,,MAGNOLIA ISD,483000000000,,ALPHA,70,7/1/2017
TEXAS,48,4828740,,MAGNOLIA ISD,483000000000,,MAGNOLIA WEST H S,94,7/1/2017
TEXAS,48,4828780,,MALAKOFF ISD,483000000000,,MALAKOFF H S,95,7/1/2017
TEXAS,48,4828780,,MALAKOFF ISD,483000000000,,GATEWAY,50,7/1/2017
TEXAS,48,4828890,,MANOR ISD,483000000000,,MANOR H S,93,7/1/2017
TEXAS,48,4828890,,MANOR ISD,483000000000,,MANOR EXCEL ACADEMY,60,7/1/2017
TEXAS,48,4828890,,MANOR ISD,483000000000,,MANOR NEW TECHNOLOGY HIGH,95,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,THE PHOENIX ACADEMY,50,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,MANSFIELD SUMMIT H S,94,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,MANSFIELD H S,98,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,MANSFIELD TIMBERVIEW H S,95,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,MANSFIELD LEGACY H S,96,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,MANSFIELD LAKE RIDGE H S,96,7/1/2017
TEXAS,48,4828920,,MANSFIELD ISD,483000000000,,MANSFIELD FRONTIER H S,95,7/1/2017
TEXAS,48,4828980,,MARATHON ISD,483000000000,,MARATHON INDEPENDENT SCHOOL DIST,87,7/1/2017
TEXAS,48,4829010,,MARBLE FALLS ISD,483000000000,,MARBLE FALLS H S,94,7/1/2017
TEXAS,48,4829010,,MARBLE FALLS ISD,483000000000,,FALLS CAREER H S,40,7/1/2017
TEXAS,48,4829040,,MARFA ISD,483000000000,,MARFA SCHOOLS,80,7/1/2017
TEXAS,48,4829100,,MARION ISD,483000000000,,MARION H S,95,7/1/2017
TEXAS,48,4829130,,MARLIN ISD,483000000000,,MARLIN H S,80,7/1/2017
TEXAS,48,4829160,,MARSHALL ISD,483000000000,,MARSHALL H S,88,7/1/2017
TEXAS,48,4829190,,MART ISD,483000000000,,MART H S,90,7/1/2017
TEXAS,48,4829220,,MARTINS MILL ISD,483000000000,,MARTINS MILL H S,90,7/1/2017
TEXAS,48,4829250,,MARTINSVILLE ISD,483000000000,,MARTINSVILLE SCHOOL,80,7/1/2017
TEXAS,48,4829280,,MASON ISD,483000000000,,MASON H S,90,7/1/2017
TEXAS,48,4829400,,MATHIS ISD,483000000000,,MATHIS H S,80,7/1/2017
TEXAS,48,4829460,,MAUD ISD,483000000000,,MAUD SCHOOL,90,7/1/2017
TEXAS,48,4829520,,MAY ISD,483000000000,,MAY H S,80,7/1/2017
TEXAS,48,4829580,,MAYPEARL ISD,483000000000,,MAYPEARL H S,95,7/1/2017
TEXAS,48,4829670,,MCALLEN ISD,483000000000,,MCALLEN H S,92,7/1/2017
TEXAS,48,4829670,,MCALLEN ISD,483000000000,,MEMORIAL H S,87,7/1/2017
TEXAS,48,4829670,,MCALLEN ISD,483000000000,,ACHIEVE EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4829670,,MCALLEN ISD,483000000000,,ROWE H S,89,7/1/2017
TEXAS,48,4829670,,MCALLEN ISD,483000000000,,LAMAR ACADEMY,90,7/1/2017
TEXAS,48,4829700,,MCCAMEY ISD,483000000000,,MCCAMEY H S,90,7/1/2017
TEXAS,48,4829820,,MCGREGOR ISD,483000000000,,MCGREGOR H S,95,7/1/2017
TEXAS,48,4829850,,MCKINNEY ISD,483000000000,,MCKINNEY H S,97,7/1/2017
TEXAS,48,4829850,,MCKINNEY ISD,483000000000,,SERENITY HIGH,50,7/1/2017
TEXAS,48,4829850,,MCKINNEY ISD,483000000000,,COUNTY RESIDENTIAL CENTER,50,7/1/2017
TEXAS,48,4829850,,MCKINNEY ISD,483000000000,,MCKINNEY NORTH H S,98,7/1/2017
TEXAS,48,4829850,,MCKINNEY ISD,483000000000,,MCKINNEY BOYD H S,99,7/1/2017
TEXAS,48,4829880,,MCLEAN ISD,483000000000,,MCLEAN SCHOOL,50,7/1/2017
TEXAS,48,4829910,,MCLEOD ISD,483000000000,,MCLEOD H S,80,7/1/2017
TEXAS,48,4829940,,MCMULLEN COUNTY ISD,483000000000,,MCMULLEN COUNTY SCHOOL,80,7/1/2017
TEXAS,48,4830000,,MEADOW ISD,483000000000,,MEADOW SCHOOL,80,7/1/2017
TEXAS,48,4830030,,MEDINA ISD,483000000000,,MEDINA SCHOOL,80,7/1/2017
TEXAS,48,4830060,,MEDINA VALLEY ISD,483000000000,,MEDINA VALLEY H S,97,7/1/2017
TEXAS,48,4830120,,MELISSA ISD,483000000000,,MELISSA H S,95,7/1/2017
TEXAS,48,4830180,,MEMPHIS ISD,483000000000,,MEMPHIS H S,80,7/1/2017
TEXAS,48,4830210,,MENARD ISD,483000000000,,MENARD H S,80,7/1/2017
TEXAS,48,4830250,,MERCEDES ISD,483000000000,,MERCEDES H S,95,7/1/2017
TEXAS,48,4830250,,MERCEDES ISD,483000000000,,MERCEDES ACADEMIC ACADEMY,80,7/1/2017
TEXAS,48,4830250,,MERCEDES ISD,483000000000,,MERCEDES EARLY COLLEGE ACADEMY,95,7/1/2017
TEXAS,48,4830300,,MERIDIAN ISD,483000000000,,MERIDIAN H S,90,7/1/2017
TEXAS,48,4830340,,MERKEL ISD,483000000000,,MERKEL H S,85,7/1/2017
TEXAS,48,4830360,,IRION COUNTY ISD,483000000000,,IRION H S,80,7/1/2017
TEXAS,48,4830390,,MESQUITE ISD,483000000000,,MESQUITE H S,87,7/1/2017
TEXAS,48,4830390,,MESQUITE ISD,483000000000,,NORTH MESQUITE H S,95,7/1/2017
TEXAS,48,4830390,,MESQUITE ISD,483000000000,,WEST MESQUITE H S,95,7/1/2017
TEXAS,48,4830390,,MESQUITE ISD,483000000000,,POTEET H S,98,7/1/2017
TEXAS,48,4830390,,MESQUITE ISD,483000000000,,HORN H S,90,7/1/2017
TEXAS,48,4830390,,MESQUITE ISD,483000000000,,MESQUITE ACADEMY,61,7/1/2017
TEXAS,48,4830420,,MEXIA ISD,483000000000,,MEXIA H S,90,7/1/2017
TEXAS,48,4830420,,MEXIA ISD,483000000000,,DEVELOPMENTAL CTR,87,7/1/2017
TEXAS,48,4830480,,MIAMI ISD,483000000000,,MIAMI SCHOOL,80,7/1/2017
TEXAS,48,4830570,,MIDLAND ISD,483000000000,,LEE H S,89,7/1/2017
TEXAS,48,4830570,,MIDLAND ISD,483000000000,,MIDLAND H S,90,7/1/2017
TEXAS,48,4830570,,MIDLAND ISD,483000000000,,VIOLA M COLEMAN H S,55,7/1/2017
TEXAS,48,4830570,,MIDLAND ISD,483000000000,,EARLY COLLEGE H S AT MIDLAND COLLEGE,95,7/1/2017
TEXAS,48,4830600,,MIDLOTHIAN ISD,483000000000,,MIDLOTHIAN H S,92,7/1/2017
TEXAS,48,4830640,,MIDWAY ISD,483000000000,,MIDWAY H S,99,7/1/2017
TEXAS,48,4830660,,MIDWAY ISD,483000000000,,MIDWAY SCHOOL,87,7/1/2017
TEXAS,48,4830690,,MILANO ISD,483000000000,,MILANO H S,90,7/1/2017
TEXAS,48,4830720,,MILDRED ISD,483000000000,,MILDRED H S,90,7/1/2017
TEXAS,48,4830750,,MILES ISD,483000000000,,MILES H S,80,7/1/2017
TEXAS,48,4830780,,MILFORD ISD,483000000000,,MILFORD SCHOOL,80,7/1/2017
TEXAS,48,4830810,,MILLER GROVE ISD,483000000000,,MILLER GROVE SCHOOL,80,7/1/2017
TEXAS,48,4830870,,MILLSAP ISD,483000000000,,MILLSAP H S,90,7/1/2017
TEXAS,48,4830930,,MINEOLA ISD,483000000000,,MINEOLA H S,90,7/1/2017
TEXAS,48,4830950,,MINERAL WELLS ISD,483000000000,,MINERAL WELLS H S,90,7/1/2017
TEXAS,48,4830950,,MINERAL WELLS ISD,483000000000,,MINERAL WELLS ACADEMY,90,7/1/2017
TEXAS,48,4831040,,MISSION CISD,483000000000,,MISSION H S,83,7/1/2017
TEXAS,48,4831040,,MISSION CISD,483000000000,,VETERANS MEMORIAL H S,91,7/1/2017
TEXAS,48,4831170,,MONAHANS-WICKETT-PYOTE ISD,483000000000,,MONAHANS H S,90,7/1/2017
TEXAS,48,4831170,,MONAHANS-WICKETT-PYOTE ISD,483000000000,,MONAHANS ED CTR,80,7/1/2017
TEXAS,48,4831230,,MONTE ALTO ISD,483000000000,,MONTE ALTO H S,90,7/1/2017
TEXAS,48,4831260,,MONTGOMERY ISD,483000000000,,MONTGOMERY H S,95,7/1/2017
TEXAS,48,4831290,,MOODY ISD,483000000000,,MOODY H S,90,7/1/2017
TEXAS,48,4831320,,MORAN ISD,483000000000,,MORAN SCHOOL,87,7/1/2017
TEXAS,48,4831380,,MORGAN ISD,483000000000,,MORGAN SCHOOL,50,7/1/2017
TEXAS,48,4831470,,MORTON ISD,483000000000,,MORTON SCHOOL,80,7/1/2017
TEXAS,48,4831470,,MORTON ISD,483000000000,,P E P,87,7/1/2017
TEXAS,48,4831500,,MOTLEY COUNTY ISD,483000000000,,MOTLEY COUNTY SCHOOL,50,7/1/2017
TEXAS,48,4831560,,MOULTON ISD,483000000000,,MOULTON H S,80,7/1/2017
TEXAS,48,4831620,,MOUNT CALM ISD,483000000000,,MOUNT CALM H S,50,7/1/2017
TEXAS,48,4831650,,MOUNT ENTERPRISE ISD,483000000000,,MT ENTERPRISE H S,80,7/1/2017
TEXAS,48,4831760,,MOUNT PLEASANT ISD,483000000000,,MOUNT PLEASANT H S,98,7/1/2017
TEXAS,48,4831770,,MOUNT VERNON ISD,483000000000,,MT VERNON H S,95,7/1/2017
TEXAS,48,4831860,,MUENSTER ISD,483000000000,,MUENSTER H S,90,7/1/2017
TEXAS,48,4831890,,MULESHOE ISD,483000000000,,MULESHOE H S,95,7/1/2017
TEXAS,48,4831890,,MULESHOE ISD,483000000000,,P E P,50,7/1/2017
TEXAS,48,4831920,,MULLIN ISD,483000000000,,MULLIN H S,50,7/1/2017
TEXAS,48,4831950,,MUMFORD ISD,483000000000,,MUMFORD H S,80,7/1/2017
TEXAS,48,4831970,,MUNDAY CISD,483000000000,,MUNDAY SECONDARY,80,7/1/2017
TEXAS,48,4832090,,NACOGDOCHES ISD,483000000000,,NACOGDOCHES H S,88,7/1/2017
TEXAS,48,4832090,,NACOGDOCHES ISD,483000000000,,MALCOLM RECTOR TECHNICAL H S,55,7/1/2017
TEXAS,48,4832130,,NATALIA ISD,483000000000,,NATALIA H S,85,7/1/2017
TEXAS,48,4832160,,NAVARRO ISD,483000000000,,NAVARRO H S,95,7/1/2017
TEXAS,48,4832190,,NAVASOTA ISD,483000000000,,NAVASOTA H S,90,7/1/2017
TEXAS,48,4832220,,NAZARETH ISD,483000000000,,NAZARETH SCHOOL,80,7/1/2017
TEXAS,48,4832250,,NECHES ISD,483000000000,,NECHES H S,90,7/1/2017
TEXAS,48,4832280,,NEDERLAND ISD,483000000000,,NEDERLAND H S,94,7/1/2017
TEXAS,48,4832310,,NEEDVILLE ISD,483000000000,,NEEDVILLE H S,90,7/1/2017
TEXAS,48,4832340,,NEW BOSTON ISD,483000000000,,NEW BOSTON H S,90,7/1/2017
TEXAS,48,4832370,,NEW BRAUNFELS ISD,483000000000,,NEW BRAUNFELS H S,94,7/1/2017
TEXAS,48,4832370,,NEW BRAUNFELS ISD,483000000000,,THE NBISD LEARNING CENTER,90,7/1/2017
TEXAS,48,4832400,,NEW CANEY ISD,483000000000,,NEW CANEY H S,90,7/1/2017
TEXAS,48,4832400,,NEW CANEY ISD,483000000000,,PORTER H S,88,7/1/2017
TEXAS,48,4832430,,NEW DEAL ISD,483000000000,,NEW DEAL H S,90,7/1/2017
TEXAS,48,4832460,,NEW DIANA ISD,483000000000,,NEW DIANA H S,95,7/1/2017
TEXAS,48,4832490,,NEW HOME ISD,483000000000,,NEW HOME SCHOOL,80,7/1/2017
TEXAS,48,4832610,,NEW SUMMERFIELD ISD,483000000000,,NEW SUMMERFIELD SCHOOL,90,7/1/2017
TEXAS,48,4832640,,NEW WAVERLY ISD,483000000000,,NEW WAVERLY H S,95,7/1/2017
TEXAS,48,4832700,,NEWCASTLE ISD,483000000000,,NEWCASTLE SCHOOL,50,7/1/2017
TEXAS,48,4832730,,NEWTON ISD,483000000000,,NEWTON H S,85,7/1/2017
TEXAS,48,4832740,,NIXON-SMILEY CISD,483000000000,,NIXON-SMILEY H S,90,7/1/2017
TEXAS,48,4832790,,NOCONA ISD,483000000000,,NOCONA H S,95,7/1/2017
TEXAS,48,4832880,,NORDHEIM ISD,483000000000,,NORDHEIM SCHOOL,50,7/1/2017
TEXAS,48,4832910,,NORMANGEE ISD,483000000000,,NORMANGEE H S,90,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,CHURCHILL H S,93,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,LEE H S,83,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,MACARTHUR H S,90,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,MADISON H S,90,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,ROOSEVELT H S,84,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,ALTER H S,87,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,INTERNATIONAL SCHOOL OF AMERICA,95,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,REAGAN H S,97,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,JOHNSON H S,96,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,HOMEBASED COMP ED,50,7/1/2017
TEXAS,48,4832940,,NORTH EAST ISD,483000000000,,ACADEMY OF CREATIVE ED,65,7/1/2017
TEXAS,48,4832970,,NORTH HOPKINS ISD,483000000000,,NORTH HOPKINS H S,90,7/1/2017
TEXAS,48,4833010,,NORTH LAMAR ISD,483000000000,,NORTH LAMAR H S,90,7/1/2017
TEXAS,48,4833030,,NORTH ZULCH ISD,483000000000,,NORTH ZULCH ELEMENTARY/SECONDARY,60,7/1/2017
TEXAS,48,4833090,,NORTHSIDE ISD,483000000000,,NORTHSIDE SCHOOL,50,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,REDDIX CENTER,50,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,HOLMES H S,97,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,JAY H S,89,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,MARSHALL H S,96,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,HOLMGREEN CENTER,50,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,CLARK H S,94,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,HEALTH CAREERS H S,95,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,TAFT H S,97,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,ALTERNATIVE H S,87,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,O'CONNOR H S,97,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,WARREN H S,97,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,STEVENS H S,92,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,BRANDEIS H S,98,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,BRENNAN H S,99,7/1/2017
TEXAS,48,4833120,,NORTHSIDE ISD,483000000000,,CHAVEZ EXCEL ACADEMY,81,7/1/2017
TEXAS,48,4833180,,NORTHWEST ISD,483000000000,,NORTHWEST H S,91,7/1/2017
TEXAS,48,4833180,,NORTHWEST ISD,483000000000,,BYRON NELSON H S,96,7/1/2017
TEXAS,48,4833180,,NORTHWEST ISD,483000000000,,JAMES M STEELE ACCELERATED H S,80,7/1/2017
TEXAS,48,4833240,,NUECES CANYON CISD,483000000000,,NUECES CANYON JH/HS,50,7/1/2017
TEXAS,48,4833340,,OAKWOOD ISD,483000000000,,OAKWOOD H S,50,7/1/2017
TEXAS,48,4833360,,ODEM-EDROY ISD,483000000000,,ODEM H S,95,7/1/2017
TEXAS,48,4833390,,O'DONNELL ISD,483000000000,,O'DONNELL SCHOOL,80,7/1/2017
TEXAS,48,4833420,,OGLESBY ISD,483000000000,,OGLESBY SCHOOL,50,7/1/2017
TEXAS,48,4833630,,OLNEY ISD,483000000000,,OLNEY H S,80,7/1/2017
TEXAS,48,4833660,,OLTON ISD,483000000000,,OLTON H S,90,7/1/2017
TEXAS,48,4833690,,ONALASKA ISD,483000000000,,ONALASKA JR/SR HIGH,95,7/1/2017
TEXAS,48,4833720,,ORANGE GROVE ISD,483000000000,,ORANGE GROVE H S,95,7/1/2017
TEXAS,48,4833780,,ORANGEFIELD ISD,483000000000,,ORANGEFIELD H S,90,7/1/2017
TEXAS,48,4833840,,ORE CITY ISD,483000000000,,ORE CITY H S,90,7/1/2017
TEXAS,48,4833870,,OVERTON ISD,483000000000,,OVERTON H S,80,7/1/2017
TEXAS,48,4833900,,PADUCAH ISD,483000000000,,PADUCAH SCHOOL,50,7/1/2017
TEXAS,48,4833960,,PAINT CREEK ISD,483000000000,,PAINT CREEK SCHOOL,50,7/1/2017
TEXAS,48,4833980,,PAINT ROCK ISD,483000000000,,PAINT ROCK SCHOOL,80,7/1/2017
TEXAS,48,4834020,,PALACIOS ISD,483000000000,,PALACIOS H S,85,7/1/2017
TEXAS,48,4834050,,PALESTINE ISD,483000000000,,PALESTINE H S,85,7/1/2017
TEXAS,48,4834110,,PALMER ISD,483000000000,,PALMER H S,95,7/1/2017
TEXAS,48,4834170,,PAMPA ISD,483000000000,,PAMPA H S,95,7/1/2017
TEXAS,48,4834170,,PAMPA ISD,483000000000,,P L C-PAMPA LEARNING CTR,80,7/1/2017
TEXAS,48,4834230,,PANHANDLE ISD,483000000000,,PANHANDLE H S,90,7/1/2017
TEXAS,48,4834260,,PARADISE ISD,483000000000,,PARADISE H S,95,7/1/2017
TEXAS,48,4834290,,PARIS ISD,483000000000,,PARIS H S,95,7/1/2017
TEXAS,48,4834320,,PASADENA ISD,483000000000,,DOBIE H S,89,7/1/2017
TEXAS,48,4834320,,PASADENA ISD,483000000000,,PASADENA HIGH SCHOOL,84,7/1/2017
TEXAS,48,4834320,,PASADENA ISD,483000000000,,SAM RAYBURN H S,88,7/1/2017
TEXAS,48,4834320,,PASADENA ISD,483000000000,,SOUTH HOUSTON HIGH SCHOOL,81,7/1/2017
TEXAS,48,4834320,,PASADENA ISD,483000000000,,PASADENA MEMORIAL H S,92,7/1/2017
TEXAS,48,4834380,,PATTON SPRINGS ISD,483000000000,,PATTON SPRINGS SCHOOL,87,7/1/2017
TEXAS,48,4834440,,PEARLAND ISD,483000000000,,PEARLAND H S,99,7/1/2017
TEXAS,48,4834440,,PEARLAND ISD,483000000000,,PACE CENTER,90,7/1/2017
TEXAS,48,4834440,,PEARLAND ISD,483000000000,,GLENDA DAWSON H S,99,7/1/2017
TEXAS,48,4834470,,PEARSALL ISD,483000000000,,PEARSALL H S,80,7/1/2017
TEXAS,48,4834500,,PEASTER ISD,483000000000,,PEASTER H S,90,7/1/2017
TEXAS,48,4834550,,PECOS-BARSTOW-TOYAH ISD,483000000000,,PECOS H S,95,7/1/2017
TEXAS,48,4834560,,PENELOPE ISD,483000000000,,PENELOPE SCHOOL,50,7/1/2017
TEXAS,48,4834630,,PERRIN-WHITT CISD,483000000000,,PERRIN H S,80,7/1/2017
TEXAS,48,4834650,,PERRYTON ISD,483000000000,,PERRYTON H S,95,7/1/2017
TEXAS,48,4834650,,PERRYTON ISD,483000000000,,TOP OF TEXAS ACCELERATED EDUCATION CENTER,70,7/1/2017
TEXAS,48,4834680,,PETERSBURG ISD,483000000000,,PETERSBURG SCHOOL,50,7/1/2017
TEXAS,48,4834710,,PETROLIA CISD,483000000000,,PETROLIA JUNIOR HIGH/HIGH SCHOOL,90,7/1/2017
TEXAS,48,4834770,,PETTUS ISD,483000000000,,PETTUS SECONDARY,80,7/1/2017
TEXAS,48,4834800,,PEWITT CISD,483000000000,,PEWITT H S,90,7/1/2017
TEXAS,48,4834830,,PFLUGERVILLE ISD,483000000000,,PFLUGERVILLE H S,96,7/1/2017
